id,year,field of study,degree,gpa,aid,name,grad
1230,2011,Rug Weaving,Masters,2.935416046,1,"Chacon, Edgardo",Grad
1231,2011,Basket Weaving,BA,2.781993153,1,"Lemont, Aaron",UG
1232,2011,Basket Weaving,Doctoral,2.880907122,0,"La, Matthew",Grad
1233,2011,Container Design,Doctoral,2.833769239,0,"Alvarado, Steven",Grad
1234,2011,Basket Weaving,BA,3.24082353,0,"Chen, Andy",UG
1235,2011,Container Design,Masters,3.029467996,0,"Baker, Raymond",Grad
1236,2011,Basket Weaving,Masters,3.226103919,0,"Burback, Justice",Grad
1237,2011,Basket Weaving,Masters,3.309194594,0,"Ortiz, Jose",Grad
1238,2011,Data Analytics,BA,2.93917362,0,"Micheau, Marquis",UG
1239,2011,Basket Weaving,BA,3.104669683,1,"Gallegos, Jacob",UG
1240,2011,Basket Weaving,BA,3.459987434,0,"Smith, Samuel",UG
1241,2011,Basket Weaving,Masters,3.13528529,1,"Soules, Victor",Grad
1242,2011,Basket Weaving,Minor,2.919767212,0,"Nguyen, Dante Alessandr",Grad
1243,2011,Basket Weaving,Masters,3.020266,0,"O'Brien, Cody",Grad
1244,2011,Basket Weaving,Doctoral,3.064788284,0,"Callahan, Casey",Grad
1245,2011,Container Design,BA,2.971046592,0,"Surghani, Seong",UG
1246,2011,Basket Weaving,Masters,3.004583476,0,"Osornio, Marcus",Grad
1247,2011,Data Analytics,BA,3.063699384,0,"Akiyama, Thinh",UG
1248,2011,Basket Weaving,Minor,3.231540614,1,"Acosta, Juan",Grad
1249,2011,Container Design,BA,3.139745145,0,"Lebeau, Ryan",UG
1250,2011,Rug Weaving,Masters,3.029809881,0,"Mims, Quireace",Grad
1251,2011,Container Design,Minor,3.101293375,1,"Magana Aguirre, Jose",Grad
1252,2011,Data Analytics,Masters,2.712649674,0,"Shannon, Daquan",Grad
1253,2011,Data Analytics,BA,2.937981127,1,"Deroche, Christopher",UG
1254,2011,Basket Weaving,Masters,3.140116294,1,"Nguyen, Saurya",Grad
1255,2011,Container Design,Masters,3.158613927,0,"Cheng, Shami",Grad
1256,2011,Basket Weaving,BA,2.853617719,0,"Mansurabadi, Isuru",UG
1257,2011,Rug Weaving,Doctoral,2.80066505,0,"Poss, Wyatt",Grad
1258,2011,Rug Weaving,Minor,3.221029707,1,"Davis, Dominique",Grad
1259,2011,Container Design,Doctoral,2.784406586,0,"Bugarin Jr, Min",Grad
1260,2011,Container Design,BA,3.136714797,1,"Molina, Jordan",UG
1261,2011,Rug Weaving,BA,3.131920849,1,"Llamas, Ricky",UG
1262,2011,Basket Weaving,Doctoral,3.191844359,0,"Wallace, Zacharias",Grad
1263,2011,Data Analytics,BA,2.61226561,0,"Martinez, Alexander",UG
1264,2011,Data Analytics,Masters,2.765121191,0,"Pipkins, Darius",Grad
1265,2011,Basket Weaving,BA,2.825399677,0,"Cuomo, Anthony",UG
1266,2011,Rug Weaving,BA,2.957678507,1,"Stella, Carter",UG
1267,2011,Data Analytics,Minor,3.247518915,0,"Vogltanz, Austin",Grad
1268,2011,Basket Weaving,BA,3.350812563,0,"Smith, Joshua",UG
1269,2011,Basket Weaving,BA,2.773930999,0,"Sears, Trace",UG
1270,2011,Rug Weaving,Masters,3.212751623,0,"Strickland, Jadow",Grad
1271,2011,Data Analytics,BA,3.032008544,1,"Eyasu, Jakeeh",UG
1272,2011,Basket Weaving,BA,3.298099772,0,"Gabbert, Seong",UG
1273,2011,Basket Weaving,Doctoral,3.155738679,0,"Kosley, Chad",Grad
1274,2011,Basket Weaving,BA,3.016084834,0,"Kehoe, Vishnu",UG
1275,2011,Basket Weaving,BA,3.508653675,0,"Sathe, Jeffery",UG
1276,2011,Basket Weaving,Masters,3.096083799,0,"Bardos, Joseph",Grad
1277,2011,Container Design,Doctoral,3.054898294,1,"Vu, Esstefan",Grad
1278,2011,Data Analytics,Masters,3.020627146,1,"Maize, Kevin",Grad
1279,2011,Rug Weaving,BA,3.151382341,1,"Mills, Nicholas",UG
1280,2011,Basket Weaving,BA,3.351298897,1,"Mitchell, Joseph",UG
1281,2011,Data Analytics,BA,3.001714862,0,"Nguyen, Dean Edward",UG
1282,2011,Basket Weaving,BA,3.095794785,0,"Irineo, Guang",UG
1283,2011,Rug Weaving,BA,3.309530728,1,"Munyore Ndengu, Trevon",UG
1284,2011,Container Design,BA,2.866970399,0,"Wolff, Christian",UG
1285,2011,Container Design,BA,2.544370354,0,"Agboglo, Kaylen",UG
1286,2011,Container Design,Masters,2.844722159,0,"Nevarez, Luis",Grad
1287,2011,Basket Weaving,Masters,2.978590501,1,"Phillips, Trevon",Grad
1288,2011,Basket Weaving,BA,2.71818746,1,"Bennett, Thinh",UG
1289,2011,Basket Weaving,Masters,3.288240574,0,"Wedemeyer, Ash",Grad
1290,2011,Basket Weaving,Masters,3.480732311,1,"Springer, Steven",Grad
1291,2011,Basket Weaving,BA,3.346765158,1,"Perry, Adam",UG
1292,2011,Data Analytics,BA,3.080670459,0,"Kwon, Tony",UG
1293,2011,Rug Weaving,BA,2.902741076,1,"Smith, Namon",UG
1294,2011,Basket Weaving,BA,3.23645928,0,"Dinh, Alexander",UG
1295,2011,Data Analytics,Masters,3.445576578,0,"Mountfort, Nicholas",Grad
1296,2011,Basket Weaving,BA,2.870104483,1,"Stokes, Craig",UG
1297,2011,Basket Weaving,BA,3.010434236,0,"Jorgensen, Collin",UG
1298,2011,Basket Weaving,Masters,3.019836828,0,"Pollard, Darieus",Grad
1299,2011,Basket Weaving,Doctoral,3.343781278,1,"Nendza, Joseph",Grad
1300,2011,Container Design,BA,2.954496816,1,"Dixon, Brandon",UG
1301,2011,Container Design,Doctoral,3.177926677,0,"Kentfield, Nathanael",Grad
1302,2011,Basket Weaving,Doctoral,3.214288861,0,"Herron, Gene",Grad
1303,2011,Basket Weaving,BA,2.987219144,0,"Batmanglidj, Sean",UG
1304,2011,Container Design,Masters,2.873365249,1,"Winstead, Louis",Grad
1305,2011,Basket Weaving,Masters,3.21155782,0,"Zachareas, Kelly",Grad
1306,2011,Container Design,BA,3.136048992,1,"Erger, Joshua",UG
1307,2011,Container Design,BA,3.362900401,1,"Estrada, Mychael",UG
1308,2011,Container Design,BA,2.77978366,0,"Simion, Michael",UG
1309,2011,Basket Weaving,Doctoral,2.965000205,1,"Kor, Saehnerdoe",Grad
1310,2011,Rug Weaving,BA,3.180243512,0,"Shelby, Douglas",UG
1311,2011,Basket Weaving,BA,2.778264968,0,"Hernandez, Kevin",UG
1312,2011,Basket Weaving,Masters,3.375301318,1,"Shaffer, Oscar",Grad
1313,2011,Rug Weaving,BA,2.705396504,0,"Jordan, Alexandro",UG
1314,2011,Data Analytics,BA,3.115568405,0,"Gallegos, Joshua",UG
1315,2011,Container Design,BA,3.020704678,0,"Reid, Dameion",UG
1316,2011,Basket Weaving,BA,2.947672333,0,"Cruz, Justin",UG
1317,2011,Rug Weaving,Masters,3.015474147,0,"Hasbrouck, Kenneth",Grad
1318,2011,Container Design,Minor,3.089861654,0,"Ely, Nicholas",Grad
1319,2011,Rug Weaving,Masters,3.026156152,0,"Rentie, Richard",Grad
1320,2011,Basket Weaving,Minor,2.990565588,0,"Lee, Andrew",Grad
1321,2011,Basket Weaving,Masters,3.366370768,0,"Cliff, Jamison",Grad
1322,2011,Container Design,Doctoral,3.204875941,1,"Rogers, Joseph",Grad
1323,2011,Basket Weaving,Masters,3.067490097,1,"Greenstreet, Coleton",Grad
1324,2011,Basket Weaving,BA,2.920456163,0,"Pope, Jeremiah",UG
1325,2011,Basket Weaving,Masters,3.033494067,0,"Palacio, Valentin",Grad
1326,2011,Container Design,Masters,3.087347913,1,"Walker, Devin",Grad
1327,2011,Basket Weaving,Masters,3.010139844,0,"Mergerson, Tyree",Grad
1328,2011,Container Design,Masters,3.111981416,0,"Isimang, Vasanth",Grad
1329,2011,Basket Weaving,Masters,3.134054924,0,"Matlock, Michael",Grad
1330,2011,Rug Weaving,BA,3.148349327,1,"Hughes, Survoy",UG
1331,2011,Basket Weaving,BA,2.808830223,1,"Clark, Derek",UG
1332,2011,Container Design,BA,3.289221468,1,"Rivera, Eduardo",UG
1333,2011,Basket Weaving,Doctoral,3.322892387,0,"Kinsey Murillo, Robert",Grad
1334,2011,Basket Weaving,BA,3.248151772,1,"Tiongco-Price, Kevin",UG
1335,2011,Container Design,BA,3.120641347,0,"Adkins, Jeffrey",UG
1336,2011,Data Analytics,BA,2.977407091,0,"Gendill, Brody",UG
1337,2011,Basket Weaving,Masters,2.56295107,0,"Geller, Clayton",Grad
1338,2011,Basket Weaving,Masters,2.855795222,1,"Walker, Steven",Grad
1339,2011,Rug Weaving,Masters,3.45426767,1,"Jain, Stephan",Grad
1340,2011,Basket Weaving,BA,2.883166497,1,"Barleen, James",UG
1341,2011,Rug Weaving,Minor,2.793585221,1,"Avila, Justin",Grad
1342,2011,Basket Weaving,BA,2.951989364,0,"Falcone, Marcus",UG
1343,2011,Basket Weaving,Masters,2.839723518,0,"Kindvall, Kyle",Grad
1344,2011,Container Design,Masters,2.681701201,0,"Mills, Ryan",Grad
1345,2011,Basket Weaving,BA,3.039805987,0,"Taylor, Jared",UG
1346,2011,Container Design,Minor,3.094023894,0,"Carroll, Ryan",Grad
1347,2011,Data Analytics,Minor,3.052157503,1,"Squire, Trevor",Grad
1348,2011,Container Design,BA,3.145056993,0,"Trujillo, Emmett",UG
1349,2011,Container Design,Doctoral,3.237595027,0,"Belzer, Ryan",Grad
1350,2011,Container Design,BA,3.363076126,0,"Brewer, Johnny",UG
1351,2011,Data Analytics,Masters,3.289315131,0,"Cassola, Zane",Grad
1352,2011,Rug Weaving,Masters,3.002731259,1,"Truong, Edward",Grad
1353,2011,Container Design,BA,2.781322037,1,"Cotton, Tyce",UG
1354,2011,Basket Weaving,Doctoral,3.182898719,1,"Thomas, Lorenz",Grad
1355,2011,Basket Weaving,BA,2.926365494,0,"Palma-Gutierrez, John",UG
1356,2011,Rug Weaving,Masters,2.931447015,0,"Wanca, Sean",Grad
1357,2011,Basket Weaving,BA,2.992559791,1,"Woolley, Nathan",UG
1358,2011,Basket Weaving,BA,3.464252352,1,"Chavez, Eric",UG
1359,2011,Basket Weaving,BA,3.170842377,0,"Puller, Javelle",UG
1360,2011,Basket Weaving,BA,2.865825034,0,"Chavis, Anthony",UG
1361,2011,Rug Weaving,Minor,2.682719795,1,"Petersen, Samuel",Grad
1362,2011,Basket Weaving,BA,3.381790401,0,"Harris, Tre-Shawn",UG
1363,2011,Container Design,BA,2.934943178,1,"Potter, Keshawn",UG
1364,2011,Container Design,Masters,3.025989116,1,"Wood, Eric",Grad
1365,2011,Container Design,BA,3.203820919,0,"Pettway, David",UG
1366,2011,Basket Weaving,Minor,3.033861367,1,"Schmidt, Jason",Grad
1367,2011,Basket Weaving,Minor,3.292409766,1,"Amezquita Alfaro, William",Grad
1368,2011,Basket Weaving,BA,2.907926659,0,"Maez, Vicente",UG
1369,2011,Basket Weaving,BA,3.123124017,0,"Suriwong, Franco",UG
1370,2011,Rug Weaving,BA,3.109811908,0,"Love, Adonis",UG
1371,2011,Container Design,BA,2.963922194,0,"Lee, Gourisankar",UG
1372,2011,Basket Weaving,Masters,3.097079911,0,"Thomas, Lance",Grad
1373,2011,Data Analytics,Masters,3.311828018,0,"Adams, Kenjaray",Grad
1374,2011,Rug Weaving,BA,3.477884239,0,"Wallace, Travis",UG
1375,2011,Container Design,BA,2.913161438,0,"Johnson, Dejuan",UG
1376,2011,Basket Weaving,BA,3.150025586,0,"Fish, Jacob",UG
1377,2011,Data Analytics,Minor,2.894106178,1,"Alexander, Dillon",Grad
1378,2011,Container Design,BA,3.053613689,1,"Chase-Knox, Ja'Gr",UG
1379,2011,Basket Weaving,Masters,3.279845349,0,"Brown, Michael",Grad
1380,2011,Container Design,Minor,2.990888683,1,"Bodemann, Josiah",Grad
1381,2011,Rug Weaving,Doctoral,3.136810222,0,"Patterson, Justin",Grad
1382,2011,Basket Weaving,BA,3.440575379,0,"Proctor, Dominique",UG
1383,2011,Data Analytics,BA,3.022930169,1,"Simpson, Soren",UG
1384,2011,Basket Weaving,Masters,2.985170239,0,"Clay, Andrew",Grad
1385,2011,Container Design,Masters,3.077706692,1,"Ladrini, Gustavo",Grad
1386,2011,Basket Weaving,Masters,3.137111344,0,"Prater, Castroma",Grad
1387,2011,Container Design,BA,3.21482743,0,"Humphreys, Christopher",UG
1388,2011,Data Analytics,BA,3.299555387,0,"Ulziibat, Charlie",UG
1389,2011,Basket Weaving,Doctoral,3.358348511,1,"Mion, Timothy",Grad
1390,2011,Container Design,BA,3.133470209,1,"Peckham, Alexander",UG
1391,2011,Basket Weaving,BA,2.908633746,0,"Tran, William",UG
1392,2011,Basket Weaving,BA,2.909584103,0,"Kim, Aaron",UG
1393,2011,Data Analytics,BA,3.049106467,0,"Erdenechimeg, Andy",UG
1394,2011,Basket Weaving,Masters,3.285609497,0,"Hopkins, Jethro-Eli",Grad
1395,2011,Container Design,Masters,3.469131229,0,"Evans, Gregory",Grad
1396,2011,Rug Weaving,Minor,3.298201816,0,"Quach, Keun",Grad
1397,2011,Data Analytics,BA,3.338236649,1,"Shao, Jason",UG
1398,2011,Basket Weaving,Minor,3.220226979,0,"Farr, Drake",Grad
1399,2011,Basket Weaving,Masters,3.320103161,0,"Westbrook, Yangzi",Grad
1400,2011,Rug Weaving,BA,3.186693474,0,"Huff, Brian",UG
1401,2011,Basket Weaving,Masters,2.974331653,1,"Morford, Dominic",Grad
1402,2011,Basket Weaving,Masters,3.253001554,0,"Jones, Kashon",Grad
1403,2011,Data Analytics,BA,2.97965293,1,"Bernal, Carlos",UG
1404,2011,Basket Weaving,Masters,3.122047386,1,"Becker, Drew",Grad
1405,2011,Basket Weaving,Masters,3.240603206,0,"Hesselberg, Kenneth",Grad
1406,2011,Basket Weaving,Masters,2.918618478,0,"Maddison, Mark",Grad
1407,2011,Container Design,Doctoral,3.06790488,0,"Moore, Emric",Grad
1408,2011,Data Analytics,Masters,3.092807546,0,"Waggoner, Austin",Grad
1409,2011,Container Design,BA,2.844529878,0,"Miller, Jerron",UG
1410,2011,Basket Weaving,BA,3.169346709,0,"Zavala, Jared",UG
1411,2011,Rug Weaving,Doctoral,2.906267716,0,"Westcott, Connor",Grad
1412,2011,Basket Weaving,Doctoral,3.396658467,0,"Smith, Cory",Grad
1413,2011,Data Analytics,Masters,3.252726829,0,"Emerson, Justin",Grad
1414,2011,Basket Weaving,BA,3.261959524,1,"Phillips, Michael",UG
1415,2011,Container Design,BA,3.110964982,0,"Her, Kal",UG
1416,2011,Rug Weaving,BA,3.502121369,1,"Owens, Bernard",UG
1417,2011,Container Design,Minor,2.904926344,0,"Vong Vi Chith, Matthew",Grad
1418,2011,Data Analytics,Masters,2.878327307,0,"Bashore, Alan",Grad
1419,2011,Basket Weaving,BA,3.07490347,0,"Donovan, David",UG
1420,2011,Data Analytics,Masters,3.251386758,0,"Woodbridge, Kyle",Grad
1421,2011,Data Analytics,BA,3.367929695,0,"Ismail, Tuvshinbayar",UG
1422,2011,Basket Weaving,Masters,3.008916508,1,"Frazier, David",Grad
1423,2011,Rug Weaving,Masters,3.080252188,0,"Chikuma, Chuche",Grad
1424,2011,Data Analytics,Minor,3.229594579,1,"Audi, Andrew",Grad
1425,2011,Container Design,BA,3.062487911,0,"Hardman, Kevin",UG
1426,2011,Container Design,Minor,3.284064537,0,"Upadhyay, Alan",Grad
1427,2011,Basket Weaving,BA,3.293246992,1,"Tafoya, Thomas",UG
1428,2011,Rug Weaving,Masters,2.827006694,0,"Inai, Nicholas",Grad
1429,2011,Basket Weaving,Masters,3.206542211,0,"Wesney, Michael",Grad
1430,2011,Basket Weaving,BA,2.942289632,1,"Collins, Elijah",UG
1431,2011,Container Design,BA,2.797840281,1,"Hernandez, Obie",UG
1432,2011,Basket Weaving,BA,2.927988276,0,"Vidales, Anthony",UG
1433,2011,Container Design,BA,2.847322733,0,"Hayes, Joshua",UG
1434,2011,Basket Weaving,BA,2.929162959,0,"Forrester, Justin",UG
1435,2011,Rug Weaving,BA,3.038541376,0,"Peavler, Joseph",UG
1436,2011,Data Analytics,Doctoral,2.952426565,0,"Larson, Brandon",Grad
1437,2011,Container Design,Masters,3.450719017,1,"Russell, Ivan",Grad
1438,2011,Basket Weaving,BA,3.113479892,0,"Delves, Zayne",UG
1439,2011,Rug Weaving,BA,3.054657394,0,"Dietsch, Bennett",UG
1440,2011,Container Design,BA,2.991428675,0,"Brammer, Thomas",UG
1441,2011,Container Design,Minor,3.14447921,0,"Sorrell, Jacob",Grad
1442,2011,Container Design,BA,3.035591694,0,"Hanf-Lefevre, Justin",UG
1443,2011,Container Design,Minor,2.774773225,0,"Rawson, Craig",Grad
1444,2011,Basket Weaving,Minor,2.837122484,0,"Gomon, Alexander",Grad
1445,2011,Basket Weaving,Doctoral,2.833641809,0,"Hellmann-Jones, Ishaun",Grad
1446,2011,Container Design,Masters,3.025031202,1,"Mixon, Justis",Grad
1447,2011,Basket Weaving,BA,3.157360235,0,"Doht, Hyungu",UG
1448,2011,Basket Weaving,BA,3.402736798,0,"Stolzenburg-Martin, Tion",UG
1449,2011,Basket Weaving,BA,3.010324943,0,"Kohnlein, Dakota",UG
1450,2011,Data Analytics,Minor,3.14471915,0,"Carey, Allajawaun",Grad
1451,2011,Container Design,Masters,3.031453864,0,"Rodriguez, Reynaldo",Grad
1452,2011,Basket Weaving,Minor,3.551529662,0,"Sandoval, Cesar",Grad
1453,2011,Data Analytics,Masters,2.753766914,0,"Romero, Raul",Grad
1454,2011,Rug Weaving,BA,3.107034269,1,"Jones, Dominic",UG
1455,2011,Container Design,BA,2.914994193,0,"Garcia, Alvaro",UG
1456,2011,Basket Weaving,BA,3.371907032,0,"Rhodes, Austin",UG
1457,2011,Rug Weaving,Masters,2.896216703,0,"Tafoya, Luis",Grad
1458,2011,Basket Weaving,Minor,3.243496764,0,"Jefferson, Kristopher",Grad
1459,2011,Basket Weaving,BA,3.280233016,0,"Jefferson, Dayveontay",UG
1460,2011,Rug Weaving,BA,3.323758103,1,"Belton, Ryan",UG
1461,2011,Basket Weaving,Masters,3.000528426,1,"Pena, Cristian",Grad
1462,2011,Rug Weaving,BA,3.459074005,0,"Naputi Fonseca, Luke",UG
1463,2011,Rug Weaving,BA,2.932375571,0,"Horn, Samuel",UG
1464,2011,Basket Weaving,BA,3.257123166,0,"Sadiq, Ryan",UG
1465,2011,Container Design,Doctoral,3.123068338,0,"Espinoza, Elias",Grad
1466,2011,Basket Weaving,Minor,2.945679857,0,"Cave, Jack",Grad
1467,2011,Container Design,BA,3.097261758,0,"Montano, Jareb",UG
1468,2011,Rug Weaving,BA,3.15468739,0,"Williamson, Jake",UG
1469,2011,Container Design,Masters,2.852527251,0,"Yang, Bryan",Grad
1470,2011,Rug Weaving,Masters,3.324453587,0,"Nguyen, Cu Chulainn",Grad
1471,2011,Container Design,BA,2.800289383,0,"Myers, Richard",UG
1472,2011,Container Design,BA,3.011250889,1,"Villagrana, Oscar",UG
1473,2011,Rug Weaving,Masters,3.00437299,0,"Jones, Logan",Grad
1474,2011,Basket Weaving,Masters,3.563692283,0,"Christopher, Kendall",Grad
1475,2011,Basket Weaving,BA,3.226815998,0,"Pradhan, John",UG
1476,2011,Data Analytics,BA,3.143836534,0,"Rivera Munoz, Joshua",UG
1477,2011,Basket Weaving,BA,2.751298075,0,"Hammond, Zolboo",UG
1478,2011,Container Design,Masters,3.179234806,0,"Potter, Laverio",Grad
1479,2011,Rug Weaving,BA,3.20860273,1,"Thede, Daniel",UG
1480,2011,Container Design,Masters,3.454027173,0,"Patton, Montgomery",Grad
1481,2011,Basket Weaving,Minor,3.157018986,0,"Upadhyay, Pao",Grad
1482,2011,Basket Weaving,BA,3.300167143,1,"Liang, Brandon",UG
1483,2011,Container Design,BA,3.099981811,0,"Malabanan, Arnhil",UG
1484,2011,Container Design,BA,2.931768605,0,"Lee, Keith",UG
1485,2011,Basket Weaving,BA,3.14975831,0,"Szarkowski, Lucas",UG
1486,2011,Basket Weaving,BA,3.227970429,0,"Harris, Steve",UG
1487,2011,Container Design,BA,3.138001889,1,"Kromah, Momodou Lamin",UG
1488,2011,Container Design,Masters,3.458535136,0,"Kim, Karthikeyan",Grad
1489,2011,Rug Weaving,Masters,3.009656839,0,"Rascon, Luis",Grad
1490,2011,Data Analytics,Masters,3.100435141,0,"Yim, Steven",Grad
1491,2011,Basket Weaving,BA,2.998899101,0,"Williams, Kimball",UG
1492,2011,Rug Weaving,BA,3.099764053,1,"Collett, Dulguun",UG
1493,2011,Basket Weaving,BA,2.91728645,0,"Spriggs, Steven",UG
1494,2011,Rug Weaving,BA,2.830889048,1,"Borchers, Randall",UG
1495,2011,Basket Weaving,Doctoral,2.626185853,1,"Morales Munoz, Brandon",Grad
1496,2011,Data Analytics,BA,3.003731545,0,"Jackson, Tate",UG
1497,2011,Basket Weaving,BA,3.342737586,0,"O'Donnell, Darryl",UG
1498,2011,Basket Weaving,Masters,3.262535042,0,"Lee, Akiyoshi",Grad
1499,2011,Rug Weaving,Masters,2.710627504,0,"Zimmerman, Nathaniel",Grad
1500,2011,Rug Weaving,Masters,2.760849209,1,"Good, Mica",Grad
1501,2011,Basket Weaving,Doctoral,3.341356277,0,"Scharles, Russell",Grad
1502,2011,Rug Weaving,Minor,3.049551526,0,"Vargas, Sean",Grad
1503,2011,Basket Weaving,BA,3.356821391,0,"Johnson, Christian",UG
1504,2011,Basket Weaving,Doctoral,3.246444407,0,"Fitzsimmons, Bryan",Grad
1505,2011,Basket Weaving,BA,3.301999541,1,"Saucedo, Jorge",UG
1506,2011,Basket Weaving,BA,3.561401801,0,"Cervantes, Javier",UG
1507,2011,Basket Weaving,BA,3.15617853,0,"Johnson, Deon",UG
1508,2011,Basket Weaving,BA,3.064860302,1,"Cantu, Bruce",UG
1509,2011,Container Design,BA,2.978690988,0,"Lama, Mikki",UG
1510,2011,Basket Weaving,Masters,2.914476142,0,"Chacon, Braulio",Grad
1511,2011,Basket Weaving,Masters,3.284025242,0,"Galloway, Deon",Grad
1512,2011,Basket Weaving,Minor,3.29484263,0,"Rivera, Nicholas",Grad
1513,2011,Container Design,Masters,2.991820677,0,"Slaight, Nathan",Grad
1514,2011,Container Design,BA,3.036810734,0,"Edwards-Johnson, Dontay",UG
1515,2011,Data Analytics,Masters,3.219023833,0,"Nuggehalli, Anthony",Grad
1516,2011,Container Design,BA,3.066147434,0,"Mclachlan, Cody",UG
1517,2011,Rug Weaving,BA,3.249465301,0,"Taylor, Jordan",UG
1518,2011,Basket Weaving,BA,3.21136133,0,"Haupt, Steven",UG
1519,2011,Basket Weaving,Masters,3.251380257,0,"Wilson, Da Qwann",Grad
1520,2011,Container Design,BA,2.921968865,1,"Vigil, Noah",UG
1521,2011,Container Design,Masters,3.293097854,1,"Cree, Shinnosuke",Grad
1522,2011,Basket Weaving,BA,3.140188314,0,"Loper, Devin",UG
1523,2011,Basket Weaving,Doctoral,3.211992463,1,"Kane, Shane",Grad
1524,2011,Data Analytics,BA,2.656591258,0,"Lee, Akhilesh",UG
1525,2011,Rug Weaving,Masters,3.022763342,1,"Martin, Ryan",Grad
1526,2011,Data Analytics,BA,3.254450081,0,"Jones, Evan",UG
1527,2011,Rug Weaving,BA,3.018935281,1,"Qureshi, Keon Hee",UG
1528,2011,Basket Weaving,BA,2.750131363,1,"Oliver, Zachary",UG
1529,2011,Rug Weaving,Minor,3.345167798,1,"Arevalo, Astolfo",Grad
1530,2011,Container Design,BA,3.194896672,0,"Lor, Alec",UG
1531,2011,Container Design,Doctoral,3.161034184,0,"Dupree, Terrance",Grad
1532,2011,Container Design,BA,3.051094113,0,"Henry, Jaedon",UG
1533,2011,Data Analytics,BA,3.168787267,0,"Betz, Daniel",UG
1534,2011,Basket Weaving,Doctoral,3.012468865,0,"Chavez, Daniel",Grad
1535,2011,Basket Weaving,BA,2.903072932,0,"Coles, Cohen",UG
1536,2011,Basket Weaving,BA,3.273848658,1,"Mason, Nicholas",UG
1537,2011,Basket Weaving,BA,3.088019558,0,"Hall, Carl",UG
1538,2011,Container Design,Masters,3.083544708,0,"Newton, Kyle",Grad
1539,2011,Rug Weaving,Masters,3.296846364,1,"Podtburg, Matthew",Grad
1540,2011,Rug Weaving,BA,3.081650621,0,"Walker, Xavier",UG
1541,2011,Basket Weaving,Minor,2.923741904,1,"Aragon, Jason",Grad
1542,2011,Rug Weaving,BA,3.120309528,1,"Arellano, Juan",UG
1543,2011,Basket Weaving,BA,2.897903828,0,"Britton, Julian",UG
1544,2011,Basket Weaving,BA,2.704729925,0,"Reyad, Grant",UG
1545,2011,Rug Weaving,BA,2.987702701,0,"Harris, Nizar",UG
